File,aid,Date,(1) Evergreen Needleleaf Forests,(2) Evergreen Broadleaf Forests,(4) Deciduous Broadleaf Forests,(5) Mixed Forests,(8) Woody Savannas,(9) Savannas,(10) Grasslands,(11) Permanent Wetlands,(12) Croplands,(13) Urban and Built-up Lands,(14) Cropland/Natural Vegetation Mosaic,(16) Barren,(17) Water Bodies
LC_Type1_2018001_aid2687,aid2687,2018-01-01,,,,,,13.0,1.0,,14.0,,2.0,,1.0
LC_Type1_2018001_aid2688,aid2688,2018-01-01,,,,,,20.0,,,6.0,4.0,1.0,,
LC_Type1_2018001_aid2689,aid2689,2018-01-01,,,,,,6.0,,,2.0,,,,
LC_Type1_2018001_aid2690,aid2690,2018-01-01,,,,,,11.0,3.0,,,,,,
LC_Type1_2018001_aid2691,aid2691,2018-01-01,,58.0,,,9.0,52.0,,,,,,,
LC_Type1_2018001_aid2692,aid2692,2018-01-01,,,,,,4.0,8.0,,10.0,,,,
LC_Type1_2018001_aid2693,aid2693,2018-01-01,,,,,,3.0,2.0,,,,,,
LC_Type1_2018001_aid2694,aid2694,2018-01-01,,,,,,1.0,,,,,,,
LC_Type1_2018001_aid2695,aid2695,2018-01-01,,,,,,1.0,,,5.0,2.0,,,
LC_Type1_2018001_aid2696,aid2696,2018-01-01,,55.0,,,3.0,55.0,3.0,,3.0,,1.0,,
LC_Type1_2018001_aid2697,aid2697,2018-01-01,,,,,,2.0,7.0,,,,,,
LC_Type1_2018001_aid2698,aid2698,2018-01-01,,,,,,3.0,8.0,,3.0,,,,
LC_Type1_2018001_aid2699,aid2699,2018-01-01,,,,,,,,,,4.0,,,
LC_Type1_2018001_aid2700,aid2700,2018-01-01,,,,,,1.0,,,,2.0,,,
LC_Type1_2018001_aid2701,aid2701,2018-01-01,,,,,4.0,94.0,15.0,,4.0,,,,
LC_Type1_2018001_aid2702,aid2702,2018-01-01,,,,,,3.0,5.0,,7.0,,,,
LC_Type1_2018001_aid2703,aid2703,2018-01-01,,,,,,6.0,3.0,,9.0,,,,
LC_Type1_2018001_aid2704,aid2704,2018-01-01,,,,,,4.0,,,18.0,1.0,2.0,,
LC_Type1_2018001_aid2705,aid2705,2018-01-01,,,,,,5.0,2.0,,,,,,
LC_Type1_2018001_aid2706,aid2706,2018-01-01,,,,,,1.0,,,3.0,,,,
LC_Type1_2018001_aid2707,aid2707,2018-01-01,,,,,,8.0,1.0,,4.0,,3.0,,
LC_Type1_2018001_aid2708,aid2708,2018-01-01,,,,,,6.0,2.0,,,,1.0,,
LC_Type1_2018001_aid2709,aid2709,2018-01-01,,,,,,11.0,,,18.0,,6.0,,
LC_Type1_2018001_aid2710,aid2710,2018-01-01,,,,,,2.0,,,,4.0,,,
LC_Type1_2018001_aid2711,aid2711,2018-01-01,,90.0,,,8.0,85.0,6.0,,1.0,,,,
LC_Type1_2018001_aid2712,aid2712,2018-01-01,,,,,,1.0,,,13.0,,1.0,,1.0
LC_Type1_2018001_aid2713,aid2713,2018-01-01,,,,,,5.0,6.0,,4.0,1.0,,,
LC_Type1_2018001_aid2714,aid2714,2018-01-01,,,,,,4.0,4.0,,1.0,,,,
LC_Type1_2018001_aid2715,aid2715,2018-01-01,,,,,,1.0,,,15.0,,,,
LC_Type1_2018001_aid2716,aid2716,2018-01-01,,,,,,7.0,,,,,3.0,,
LC_Type1_2018001_aid2717,aid2717,2018-01-01,,,,,,2.0,6.0,,3.0,,,,
LC_Type1_2018001_aid2718,aid2718,2018-01-01,,,,,,8.0,7.0,,2.0,,,,
LC_Type1_2018001_aid2719,aid2719,2018-01-01,,,,,,6.0,2.0,,7.0,3.0,,,
LC_Type1_2018001_aid2720,aid2720,2018-01-01,,,,,,1.0,8.0,,5.0,,,,
LC_Type1_2018001_aid2721,aid2721,2018-01-01,,,,,,3.0,,,,,,,
LC_Type1_2018001_aid2722,aid2722,2018-01-01,,,,,,,,,11.0,,,,1.0
LC_Type1_2018001_aid2723,aid2723,2018-01-01,,70.0,,,4.0,45.0,5.0,,3.0,,,,
LC_Type1_2018001_aid2724,aid2724,2018-01-01,,,,,,2.0,2.0,,4.0,,,,
LC_Type1_2018001_aid2725,aid2725,2018-01-01,,,,,,19.0,2.0,,1.0,,,,
LC_Type1_2018001_aid2726,aid2726,2018-01-01,,,,,,26.0,6.0,,5.0,,3.0,,
LC_Type1_2018001_aid2727,aid2727,2018-01-01,,,,,,1.0,,,6.0,,1.0,,
LC_Type1_2018001_aid2728,aid2728,2018-01-01,,,,,,3.0,,,4.0,,1.0,,
LC_Type1_2018001_aid2729,aid2729,2018-01-01,,,,,,22.0,,,,,,,
LC_Type1_2018001_aid2730,aid2730,2018-01-01,,,,,,13.0,2.0,,,8.0,,,
LC_Type1_2018001_aid2731,aid2731,2018-01-01,,,,,,10.0,1.0,,1.0,,,,
LC_Type1_2018001_aid2732,aid2732,2018-01-01,,,,,,1.0,3.0,,,,,,
LC_Type1_2018001_aid2733,aid2733,2018-01-01,,,,,,11.0,11.0,,3.0,5.0,,,
LC_Type1_2018001_aid2734,aid2734,2018-01-01,,,,,,1.0,,,,,,,
LC_Type1_2018001_aid2735,aid2735,2018-01-01,,,,,,1.0,,,2.0,10.0,1.0,,
LC_Type1_2018001_aid2736,aid2736,2018-01-01,,,,,,,,,,1.0,3.0,,
LC_Type1_2018001_aid2737,aid2737,2018-01-01,,,,,,2.0,,,,,3.0,,
LC_Type1_2018001_aid2738,aid2738,2018-01-01,,,,,,12.0,,,,,3.0,,
LC_Type1_2018001_aid2739,aid2739,2018-01-01,,,,,,3.0,,,,,2.0,,
LC_Type1_2018001_aid2740,aid2740,2018-01-01,,,,,,,,,2.0,3.0,3.0,,
LC_Type1_2018001_aid2741,aid2741,2018-01-01,,,,,,6.0,,,,7.0,3.0,,
LC_Type1_2018001_aid2742,aid2742,2018-01-01,,,,,,5.0,,,10.0,,,,
LC_Type1_2018001_aid2743,aid2743,2018-01-01,,,,,,10.0,,,3.0,,5.0,,
LC_Type1_2018001_aid2744,aid2744,2018-01-01,,,,,,8.0,,,9.0,,1.0,,
LC_Type1_2018001_aid2745,aid2745,2018-01-01,,,,,,9.0,,,1.0,,7.0,,
LC_Type1_2018001_aid2746,aid2746,2018-01-01,,,,,,5.0,,,,5.0,1.0,,
LC_Type1_2018001_aid2747,aid2747,2018-01-01,,,,,,2.0,,,22.0,,,,
LC_Type1_2018001_aid2748,aid2748,2018-01-01,,,,,,6.0,,,,,5.0,,
LC_Type1_2018001_aid2749,aid2749,2018-01-01,,,,,,8.0,,,2.0,,4.0,,
LC_Type1_2018001_aid2750,aid2750,2018-01-01,,,,,,1.0,1.0,,23.0,1.0,1.0,,
LC_Type1_2018001_aid2751,aid2751,2018-01-01,,,,,,9.0,,,6.0,,,,
LC_Type1_2018001_aid2752,aid2752,2018-01-01,,,,,,3.0,,,11.0,,,,
LC_Type1_2018001_aid2753,aid2753,2018-01-01,,,,,,15.0,,,7.0,,3.0,,
LC_Type1_2018001_aid2754,aid2754,2018-01-01,,23.0,,,3.0,12.0,,,,,,,
LC_Type1_2018001_aid2755,aid2755,2018-01-01,,,,,,6.0,2.0,,20.0,,,,
LC_Type1_2018001_aid2756,aid2756,2018-01-01,,,,,,6.0,1.0,,1.0,2.0,5.0,,
LC_Type1_2018001_aid2757,aid2757,2018-01-01,,,,,,,,,12.0,,1.0,,
LC_Type1_2018001_aid2758,aid2758,2018-01-01,,,,,,1.0,,,1.0,2.0,,,
LC_Type1_2018001_aid2759,aid2759,2018-01-01,,,,,,2.0,,,4.0,1.0,,,
LC_Type1_2018001_aid2760,aid2760,2018-01-01,,,,,,1.0,1.0,,5.0,1.0,4.0,,
LC_Type1_2018001_aid2761,aid2761,2018-01-01,,,,,,,,,10.0,,,,
LC_Type1_2018001_aid2762,aid2762,2018-01-01,,24.0,,,25.0,57.0,2.0,,19.0,,,,
LC_Type1_2018001_aid2763,aid2763,2018-01-01,,99.0,,,2.0,22.0,,,1.0,,,,
LC_Type1_2018001_aid2764,aid2764,2018-01-01,,14.0,,,5.0,13.0,3.0,,4.0,,,,
LC_Type1_2018001_aid2765,aid2765,2018-01-01,,,,,,7.0,,,7.0,1.0,1.0,,
LC_Type1_2018001_aid2766,aid2766,2018-01-01,,,,,,12.0,,,20.0,,1.0,,
LC_Type1_2018001_aid2767,aid2767,2018-01-01,,,,,,,,,13.0,,,,
LC_Type1_2018001_aid2768,aid2768,2018-01-01,,,,,,10.0,,,5.0,2.0,,,
LC_Type1_2018001_aid2769,aid2769,2018-01-01,,,,,,5.0,2.0,,18.0,,,,
LC_Type1_2018001_aid2770,aid2770,2018-01-01,,,,,,10.0,6.0,,27.0,,,,
LC_Type1_2018001_aid2771,aid2771,2018-01-01,,,,,,4.0,1.0,,12.0,4.0,,,
LC_Type1_2018001_aid2772,aid2772,2018-01-01,,,,,,7.0,3.0,,8.0,,,,
LC_Type1_2018001_aid2773,aid2773,2018-01-01,,,,,,,,,4.0,,,,
LC_Type1_2018001_aid2774,aid2774,2018-01-01,,,,,,,,,7.0,1.0,,,
LC_Type1_2018001_aid2775,aid2775,2018-01-01,,,,,,2.0,,,2.0,2.0,,,
LC_Type1_2018001_aid2776,aid2776,2018-01-01,,,,,,15.0,,,27.0,,,,
LC_Type1_2018001_aid2777,aid2777,2018-01-01,,,,,,4.0,6.0,,5.0,,,,
LC_Type1_2018001_aid2778,aid2778,2018-01-01,,,,,,1.0,2.0,,4.0,4.0,,,
LC_Type1_2018001_aid2779,aid2779,2018-01-01,,,,,,,,,15.0,4.0,,,
LC_Type1_2018001_aid2780,aid2780,2018-01-01,,,,,,3.0,1.0,,10.0,,,,
LC_Type1_2018001_aid2781,aid2781,2018-01-01,,,,,,8.0,,,11.0,,,,
LC_Type1_2018001_aid2782,aid2782,2018-01-01,,,,,,2.0,,,22.0,,,,
LC_Type1_2018001_aid2783,aid2783,2018-01-01,,,,,,2.0,,,5.0,,7.0,,
LC_Type1_2018001_aid2784,aid2784,2018-01-01,,,,,,,,,4.0,4.0,,,
LC_Type1_2018001_aid2785,aid2785,2018-01-01,,,,,,,,,18.0,2.0,1.0,,
LC_Type1_2018001_aid2786,aid2786,2018-01-01,,,,,,,,,12.0,,,,
LC_Type1_2018001_aid2787,aid2787,2018-01-01,,,,,,,,,9.0,,,,
LC_Type1_2018001_aid2788,aid2788,2018-01-01,,,,,,,,,1.0,,3.0,,
LC_Type1_2018001_aid2789,aid2789,2018-01-01,,,,,,7.0,,,5.0,,6.0,,2.0
LC_Type1_2018001_aid2790,aid2790,2018-01-01,,,,,,6.0,,,1.0,,4.0,,
LC_Type1_2018001_aid2791,aid2791,2018-01-01,,,,,,2.0,,,2.0,4.0,4.0,,
LC_Type1_2018001_aid2792,aid2792,2018-01-01,,,,,,2.0,,,1.0,10.0,1.0,,
LC_Type1_2018001_aid2793,aid2793,2018-01-01,,,,,,5.0,,,,,4.0,,1.0
LC_Type1_2018001_aid2794,aid2794,2018-01-01,,,,,,,,,9.0,,1.0,,
LC_Type1_2018001_aid2795,aid2795,2018-01-01,,,,,,3.0,,,5.0,,3.0,,
LC_Type1_2018001_aid2796,aid2796,2018-01-01,,,,,,,,,10.0,,,,
LC_Type1_2018001_aid2797,aid2797,2018-01-01,,,,,,,,,17.0,,,,
LC_Type1_2018001_aid2798,aid2798,2018-01-01,,,,,,,,,21.0,,,,
LC_Type1_2018001_aid2799,aid2799,2018-01-01,,,,,,,,,9.0,,,,
LC_Type1_2018001_aid2800,aid2800,2018-01-01,,,,,,6.0,,,2.0,,6.0,,4.0
LC_Type1_2018001_aid2801,aid2801,2018-01-01,,,,,,9.0,,,2.0,,,,
LC_Type1_2018001_aid2802,aid2802,2018-01-01,,2.0,,,2.0,11.0,,,11.0,,,,
LC_Type1_2018001_aid2803,aid2803,2018-01-01,,1.0,,,3.0,9.0,,,7.0,,,,
LC_Type1_2018001_aid2804,aid2804,2018-01-01,,,,,,,,,25.0,6.0,3.0,,
LC_Type1_2018001_aid2805,aid2805,2018-01-01,,,,,,,,,27.0,,1.0,,
LC_Type1_2018001_aid2806,aid2806,2018-01-01,,,,,,2.0,,,16.0,,,,
LC_Type1_2018001_aid2807,aid2807,2018-01-01,,,,,,3.0,,,5.0,1.0,8.0,,
LC_Type1_2018001_aid2808,aid2808,2018-01-01,,,,,,3.0,,,4.0,4.0,4.0,,
LC_Type1_2018001_aid2809,aid2809,2018-01-01,,,,,1.0,13.0,,,,,,,
LC_Type1_2018001_aid2810,aid2810,2018-01-01,,,,,,1.0,,,4.0,1.0,1.0,,
LC_Type1_2018001_aid2811,aid2811,2018-01-01,,,,,,3.0,,,4.0,1.0,3.0,,
LC_Type1_2018001_aid2812,aid2812,2018-01-01,,,,,,1.0,,,2.0,2.0,5.0,,
LC_Type1_2018001_aid2813,aid2813,2018-01-01,,,,,,,,,4.0,1.0,,,
LC_Type1_2018001_aid2814,aid2814,2018-01-01,,,,,,1.0,,,1.0,1.0,3.0,,
LC_Type1_2018001_aid2815,aid2815,2018-01-01,,,,,,2.0,,,3.0,,1.0,,
LC_Type1_2018001_aid2816,aid2816,2018-01-01,,,,,,,,,2.0,,,,
LC_Type1_2018001_aid2817,aid2817,2018-01-01,,,,,,1.0,,,,3.0,,,
LC_Type1_2018001_aid2818,aid2818,2018-01-01,,,,,,15.0,,,9.0,,,,
LC_Type1_2018001_aid2819,aid2819,2018-01-01,,,,,,11.0,,,3.0,,1.0,,
LC_Type1_2018001_aid2820,aid2820,2018-01-01,,,,,,11.0,,,,,1.0,,
LC_Type1_2018001_aid2821,aid2821,2018-01-01,,,,,,10.0,,,13.0,,,,
LC_Type1_2018001_aid2822,aid2822,2018-01-01,,,,,,9.0,,,17.0,,,,
LC_Type1_2018001_aid2823,aid2823,2018-01-01,,,,,,13.0,,,11.0,,1.0,,
LC_Type1_2018001_aid2824,aid2824,2018-01-01,,,,,,13.0,,,22.0,,,,
LC_Type1_2018001_aid2825,aid2825,2018-01-01,,,,,,13.0,,,25.0,,,,
LC_Type1_2018001_aid2826,aid2826,2018-01-01,,,,,,5.0,,,1.0,,,,
LC_Type1_2018001_aid2827,aid2827,2018-01-01,,,,,,6.0,,,1.0,3.0,,,
LC_Type1_2018001_aid2828,aid2828,2018-01-01,,,,,,12.0,,,13.0,,,,
LC_Type1_2018001_aid2829,aid2829,2018-01-01,,,,,,10.0,,,9.0,,,,
LC_Type1_2018001_aid2830,aid2830,2018-01-01,,,,,,3.0,2.0,,17.0,,,,
LC_Type1_2018001_aid2831,aid2831,2018-01-01,,,,,,17.0,,,9.0,,,,
LC_Type1_2018001_aid2832,aid2832,2018-01-01,,,,,,4.0,,,9.0,,,,
LC_Type1_2018001_aid2833,aid2833,2018-01-01,,,,,,3.0,2.0,,11.0,,,,
LC_Type1_2018001_aid2834,aid2834,2018-01-01,,,,,,4.0,,,2.0,,,,
LC_Type1_2018001_aid2835,aid2835,2018-01-01,,,,,,5.0,,,13.0,,,,
LC_Type1_2018001_aid2836,aid2836,2018-01-01,,,,,,2.0,,,,2.0,,,
LC_Type1_2018001_aid2837,aid2837,2018-01-01,,,,,,7.0,,,6.0,2.0,,,
LC_Type1_2018001_aid2838,aid2838,2018-01-01,,,,,,4.0,,,,,,,
LC_Type1_2018001_aid2839,aid2839,2018-01-01,,,,,,1.0,,,,2.0,,,
LC_Type1_2018001_aid2840,aid2840,2018-01-01,,,,,,1.0,,,,6.0,,,
LC_Type1_2018001_aid2841,aid2841,2018-01-01,,,,,,3.0,,,2.0,,,,
LC_Type1_2018001_aid2842,aid2842,2018-01-01,,,,,,21.0,,,25.0,,,,
LC_Type1_2018001_aid2843,aid2843,2018-01-01,,,,,,21.0,4.0,,22.0,,,,
LC_Type1_2018001_aid2844,aid2844,2018-01-01,,,,,,1.0,,,9.0,,,,
LC_Type1_2018001_aid2845,aid2845,2018-01-01,,,,,,8.0,3.0,,8.0,,,,
LC_Type1_2018001_aid2846,aid2846,2018-01-01,,,,,,11.0,,,12.0,1.0,,,
LC_Type1_2018001_aid2847,aid2847,2018-01-01,,,,,,20.0,,,16.0,,,,
LC_Type1_2018001_aid2848,aid2848,2018-01-01,,,,,,4.0,,,3.0,,,,
LC_Type1_2018001_aid2849,aid2849,2018-01-01,,,,,,11.0,,,,,,,
LC_Type1_2018001_aid2850,aid2850,2018-01-01,,,,,,6.0,,,15.0,,,,
LC_Type1_2018001_aid2851,aid2851,2018-01-01,,,,,,9.0,,,11.0,,3.0,,
LC_Type1_2018001_aid2852,aid2852,2018-01-01,,,,,,3.0,,,2.0,1.0,,,
LC_Type1_2018001_aid2853,aid2853,2018-01-01,,,,,,6.0,,,,,,,
LC_Type1_2018001_aid2854,aid2854,2018-01-01,,,,,,6.0,,,15.0,,,,
LC_Type1_2018001_aid2855,aid2855,2018-01-01,,,,,,16.0,,,4.0,,3.0,,
LC_Type1_2018001_aid2856,aid2856,2018-01-01,,,,,,9.0,,,5.0,,,,
LC_Type1_2018001_aid2857,aid2857,2018-01-01,,,,,,11.0,,,1.0,,,,
LC_Type1_2018001_aid2858,aid2858,2018-01-01,,,,,,2.0,,,,2.0,,,
LC_Type1_2018001_aid2859,aid2859,2018-01-01,,,,,,2.0,,,,2.0,,,
LC_Type1_2018001_aid2860,aid2860,2018-01-01,,,,,,4.0,1.0,,9.0,,,,
LC_Type1_2018001_aid2861,aid2861,2018-01-01,,,,,,4.0,,,1.0,,,,
LC_Type1_2018001_aid2862,aid2862,2018-01-01,,,,,,13.0,,,5.0,,,,
LC_Type1_2018001_aid2863,aid2863,2018-01-01,,,,,,5.0,,,,,,,
LC_Type1_2018001_aid2864,aid2864,2018-01-01,,,,,,9.0,,,,,,,
LC_Type1_2018001_aid2865,aid2865,2018-01-01,,,,,,,,,10.0,6.0,,,
LC_Type1_2018001_aid2866,aid2866,2018-01-01,,,,,,10.0,,,4.0,,,,
LC_Type1_2018001_aid2867,aid2867,2018-01-01,,,,,,14.0,,,6.0,,,,
LC_Type1_2018001_aid2868,aid2868,2018-01-01,,,,,,8.0,,,3.0,1.0,,,
LC_Type1_2018001_aid2869,aid2869,2018-01-01,,,,,,5.0,1.0,,1.0,,,,
LC_Type1_2018001_aid2870,aid2870,2018-01-01,,,,,,11.0,,,,,,,
LC_Type1_2018001_aid2871,aid2871,2018-01-01,,,,,,5.0,,,1.0,5.0,,,
LC_Type1_2018001_aid2872,aid2872,2018-01-01,,,,,,14.0,,,3.0,2.0,,,
LC_Type1_2018001_aid2873,aid2873,2018-01-01,,,,,,5.0,,,2.0,,,,
LC_Type1_2018001_aid2874,aid2874,2018-01-01,,,,,,13.0,1.0,,13.0,2.0,,,
LC_Type1_2018001_aid2875,aid2875,2018-01-01,,,,,,2.0,,,,2.0,,,
LC_Type1_2018001_aid2876,aid2876,2018-01-01,,,,,,5.0,,,6.0,,,,
LC_Type1_2018001_aid2877,aid2877,2018-01-01,,,,,,18.0,1.0,,2.0,,,,
LC_Type1_2018001_aid2878,aid2878,2018-01-01,,,,,,,,,16.0,2.0,,,
LC_Type1_2018001_aid2879,aid2879,2018-01-01,,,,,,4.0,1.0,,21.0,,,,
LC_Type1_2018001_aid2880,aid2880,2018-01-01,,,,,,5.0,3.0,,4.0,,,,
LC_Type1_2018001_aid2881,aid2881,2018-01-01,,,,,,11.0,,,2.0,,,,
LC_Type1_2018001_aid2882,aid2882,2018-01-01,,,,,,11.0,,,1.0,,,,
LC_Type1_2018001_aid2883,aid2883,2018-01-01,,,,,,3.0,,,2.0,,,,
LC_Type1_2018001_aid2884,aid2884,2018-01-01,,,,,,7.0,,,,,,,
LC_Type1_2018001_aid2885,aid2885,2018-01-01,,,,,,5.0,,,,,1.0,,
LC_Type1_2018001_aid2886,aid2886,2018-01-01,,,,,,3.0,,,,,,,
LC_Type1_2018001_aid2887,aid2887,2018-01-01,,,,,,11.0,3.0,,4.0,,,,
LC_Type1_2018001_aid2888,aid2888,2018-01-01,,,,,,3.0,,,,,,,
LC_Type1_2018001_aid2889,aid2889,2018-01-01,,,,,,4.0,,,,,,,
LC_Type1_2018001_aid2890,aid2890,2018-01-01,,,,,,8.0,,,33.0,,,,
LC_Type1_2018001_aid2891,aid2891,2018-01-01,,,,,,7.0,,,4.0,4.0,,,
LC_Type1_2018001_aid2892,aid2892,2018-01-01,,,,,,,,,,2.0,,,
LC_Type1_2018001_aid2893,aid2893,2018-01-01,,,,,,3.0,,,7.0,,,,
LC_Type1_2018001_aid2894,aid2894,2018-01-01,,,,,,2.0,,,9.0,,,,
LC_Type1_2018001_aid2895,aid2895,2018-01-01,,,,,,11.0,,,1.0,,,,
LC_Type1_2018001_aid2896,aid2896,2018-01-01,,,,,,6.0,,,13.0,1.0,,,1.0
LC_Type1_2018001_aid2897,aid2897,2018-01-01,,,,,,4.0,,,,,,,
LC_Type1_2018001_aid2898,aid2898,2018-01-01,,,,,,5.0,,,4.0,,,,
LC_Type1_2018001_aid2899,aid2899,2018-01-01,,,,,,7.0,,,11.0,,,,
LC_Type1_2018001_aid2900,aid2900,2018-01-01,,,,,,10.0,,,,,,,
LC_Type1_2018001_aid2901,aid2901,2018-01-01,,,,,,14.0,,,1.0,,1.0,,
LC_Type1_2018001_aid2902,aid2902,2018-01-01,,,,,,5.0,,,2.0,,,,
LC_Type1_2018001_aid2903,aid2903,2018-01-01,,,,,,27.0,,,,,,,
LC_Type1_2018001_aid2904,aid2904,2018-01-01,,,,,1.0,15.0,1.0,,1.0,,,,1.0
LC_Type1_2018001_aid2905,aid2905,2018-01-01,,,,,,24.0,4.0,,4.0,,,,
LC_Type1_2018001_aid2906,aid2906,2018-01-01,,,,,,8.0,1.0,,19.0,,,,
LC_Type1_2018001_aid2907,aid2907,2018-01-01,,,,,,1.0,,,20.0,,,,
LC_Type1_2018001_aid2908,aid2908,2018-01-01,,,,,,,,,23.0,,,,
LC_Type1_2018001_aid2909,aid2909,2018-01-01,,,,,1.0,21.0,,,2.0,,,,
LC_Type1_2018001_aid2910,aid2910,2018-01-01,,,,,,13.0,,,6.0,,,,
LC_Type1_2018001_aid2911,aid2911,2018-01-01,,,,,,8.0,2.0,,7.0,,,,
LC_Type1_2018001_aid2912,aid2912,2018-01-01,,,,,,15.0,3.0,,14.0,,,,
LC_Type1_2018001_aid2913,aid2913,2018-01-01,,,,,,5.0,1.0,,3.0,3.0,,,
LC_Type1_2018001_aid2914,aid2914,2018-01-01,,,,,,1.0,,,,8.0,,,
LC_Type1_2018001_aid2915,aid2915,2018-01-01,,,,,,6.0,1.0,,2.0,,,,
LC_Type1_2018001_aid2916,aid2916,2018-01-01,,,,,,6.0,3.0,,16.0,,,,
LC_Type1_2018001_aid2917,aid2917,2018-01-01,,,,,,5.0,,,14.0,,,,
LC_Type1_2018001_aid2918,aid2918,2018-01-01,,,,,,11.0,1.0,,11.0,,,,
LC_Type1_2018001_aid2919,aid2919,2018-01-01,,,,,,22.0,4.0,,24.0,3.0,,,
LC_Type1_2018001_aid2920,aid2920,2018-01-01,,,,,,9.0,4.0,,3.0,,,,
LC_Type1_2018001_aid2921,aid2921,2018-01-01,,,,,,3.0,,3.0,,1.0,,,1.0
LC_Type1_2018001_aid2922,aid2922,2018-01-01,,,,,,3.0,,1.0,,,,,
LC_Type1_2018001_aid2923,aid2923,2018-01-01,,,,,,10.0,,,,2.0,,,
LC_Type1_2018001_aid2924,aid2924,2018-01-01,,,,,,14.0,4.0,,1.0,,,,3.0
LC_Type1_2018001_aid2925,aid2925,2018-01-01,,,,,,3.0,,,,4.0,,,
LC_Type1_2018001_aid2926,aid2926,2018-01-01,,,,,,8.0,,,,1.0,,,3.0
LC_Type1_2018001_aid2927,aid2927,2018-01-01,,,,,,2.0,,,,1.0,,,1.0
LC_Type1_2018001_aid2928,aid2928,2018-01-01,,,,,,2.0,,2.0,,1.0,,,2.0
LC_Type1_2018001_aid2929,aid2929,2018-01-01,,,,,,1.0,,,,1.0,,,2.0
LC_Type1_2018001_aid2930,aid2930,2018-01-01,,,,,,18.0,5.0,,10.0,,,,
LC_Type1_2018001_aid2931,aid2931,2018-01-01,,,,,,2.0,,,,7.0,,,
LC_Type1_2018001_aid2932,aid2932,2018-01-01,,,,,,9.0,,,,,,,3.0
LC_Type1_2018001_aid2933,aid2933,2018-01-01,,,,,,1.0,,,,5.0,,,
LC_Type1_2018001_aid2934,aid2934,2018-01-01,,,,,,4.0,,,,1.0,,,3.0
LC_Type1_2018001_aid2935,aid2935,2018-01-01,,,,,,10.0,,,,2.0,,,
LC_Type1_2018001_aid2936,aid2936,2018-01-01,,,,,1.0,6.0,1.0,,,,,,2.0
LC_Type1_2018001_aid2937,aid2937,2018-01-01,,,,,,17.0,2.0,,15.0,2.0,,,3.0
LC_Type1_2018001_aid2938,aid2938,2018-01-01,,,,,,12.0,1.0,,15.0,,,,
LC_Type1_2018001_aid2939,aid2939,2018-01-01,,,,,,1.0,,,,3.0,,,
LC_Type1_2018001_aid2940,aid2940,2018-01-01,,,,,,2.0,1.0,,3.0,,,,
LC_Type1_2018001_aid2941,aid2941,2018-01-01,,,,,,,,,1.0,4.0,,,
LC_Type1_2018001_aid2942,aid2942,2018-01-01,,,,,,5.0,,,3.0,,1.0,,
LC_Type1_2018001_aid2943,aid2943,2018-01-01,,,,,,3.0,,,24.0,5.0,,,
LC_Type1_2018001_aid2944,aid2944,2018-01-01,,,,,,1.0,,,1.0,,,,
LC_Type1_2018001_aid2945,aid2945,2018-01-01,,,,,,8.0,1.0,,22.0,,,,
LC_Type1_2018001_aid2946,aid2946,2018-01-01,,,,,,7.0,,,19.0,,,,
LC_Type1_2018001_aid2947,aid2947,2018-01-01,,,,,,12.0,,,18.0,2.0,,,
LC_Type1_2018001_aid2948,aid2948,2018-01-01,,,,,,1.0,,,,1.0,1.0,,
LC_Type1_2018001_aid2949,aid2949,2018-01-01,,,,,,,,,,5.0,,,
LC_Type1_2018001_aid2950,aid2950,2018-01-01,,,,,,7.0,,,9.0,3.0,,,
LC_Type1_2018001_aid2951,aid2951,2018-01-01,,,,,,20.0,1.0,,14.0,,,,
LC_Type1_2018001_aid2952,aid2952,2018-01-01,,,,,,6.0,,,5.0,,1.0,,
LC_Type1_2018001_aid2953,aid2953,2018-01-01,,,,,,2.0,,,,5.0,,,
LC_Type1_2018001_aid2954,aid2954,2018-01-01,,,,,,3.0,,,3.0,,,,
LC_Type1_2018001_aid2955,aid2955,2018-01-01,,,,,,2.0,,,17.0,,,,
LC_Type1_2018001_aid2956,aid2956,2018-01-01,,,,,,2.0,,,,3.0,,,
LC_Type1_2018001_aid2957,aid2957,2018-01-01,,,,,,,,,11.0,1.0,,,
LC_Type1_2018001_aid2958,aid2958,2018-01-01,,,,,,,,,13.0,,,,
LC_Type1_2018001_aid2959,aid2959,2018-01-01,,,,,,,,,31.0,4.0,,,
LC_Type1_2018001_aid2960,aid2960,2018-01-01,,,,,,3.0,,,2.0,3.0,,,
LC_Type1_2018001_aid2961,aid2961,2018-01-01,,,,,,2.0,,,2.0,4.0,,,
LC_Type1_2018001_aid2962,aid2962,2018-01-01,,10.0,,,81.0,100.0,,,1.0,,1.0,,
LC_Type1_2018001_aid2963,aid2963,2018-01-01,,,,,,4.0,1.0,,13.0,,,,
LC_Type1_2018001_aid2964,aid2964,2018-01-01,,,,,,32.0,6.0,,33.0,,1.0,,
LC_Type1_2018001_aid2965,aid2965,2018-01-01,,,,,,,,,22.0,,,,
LC_Type1_2018001_aid2966,aid2966,2018-01-01,,,,,,13.0,1.0,,38.0,,,,
LC_Type1_2018001_aid2967,aid2967,2018-01-01,,,,,,,,,8.0,,,,
LC_Type1_2018001_aid2968,aid2968,2018-01-01,,29.0,,,53.0,77.0,3.0,11.0,33.0,,,,7.0
